X,Y,Cu_ppm,Fe2O3_%,Au_ppb,Predicted_Cu_ppm,Predicted_Fe2O3_%,Predicted_Au_ppb
76.065,14.669167,25.1,4.124,1.5,27.20999999999997,4.251470000000006,1.6
76.083333,14.669167,26.4,4.308,4.0,26.542000000000034,3.9152499999999977,3.075
76.101667,14.669167,32.9,4.421,1.5,37.124000000000024,5.007339999999998,1.975
76.120556,14.669167,48.6,6.523,1.5,46.11699999999999,6.331610000000008,1.6
76.139167,14.669167,79.2,10.951,1.5,62.92899999999996,8.930050000000012,2.05
76.157222,14.669167,61.5,8.742,1.5,67.06999999999998,9.575459999999994,2.875
76.175833,14.669167,76.0,10.23,14.0,80.728,10.645770000000006,10.29
76.194167,14.669167,86.8,12.28,6.0,77.24630000000006,11.26347999999999,7.235
76.212778,14.669167,83.57,13.958,4.0,80.87439999999991,12.842250000000005,5.58
76.231389,14.669167,53.0,8.522,1.5,58.92959999999999,11.117529999999997,5.495
76.25,14.669167,25.0,5.75,1.5,38.10339999999999,7.194680000000001,1.75
76.009167,14.692778,31.4,4.852,1.5,31.252000000000038,4.681119999999993,1.5
76.028333,14.692778,19.6,2.74,1.5,22.77399999999998,3.2334400000000034,1.5
76.046667,14.692778,25.0,3.315,1.5,23.289,3.344629999999999,1.5
76.065,14.692778,20.8,3.67,1.5,23.855999999999998,3.8400100000000004,1.5
76.083333,14.692778,12.8,2.22,1.5,20.85899999999999,3.377800000000005,1.825
76.101667,14.692778,48.1,7.51,1.5,44.59699999999996,6.675269999999997,1.575
76.120556,14.692778,43.5,7.12,1.5,44.980999999999995,7.108790000000003,1.67
76.175111,14.153889,37.0,5.82,2.5,55.789999999999985,10.149300000000004,2.3
76.1945,14.153889,82.5,15.0,2.5,66.51899999999999,14.611999999999993,2.425
76.211333,14.153889,42.0,10.58,2.5,47.94799999999999,11.172300000000007,2.5
76.230694,14.153889,46.2,7.86,2.5,46.45799999999994,8.65180000000001,2.5
76.01,14.171667,42.1,4.26,2.5,41.52499999999997,4.326399999999995,2.5
76.027861,14.171667,45.4,5.65,2.5,40.909000000000034,5.149299999999994,2.5
76.044667,14.171667,0.0,0.0,2.5,28.199,2.6770000000000005,2.5
76.063903,14.171667,17.1,4.1,2.5,23.730999999999998,4.0769999999999955,2.5
76.083333,14.171667,24.0,6.39,2.5,28.02799999999999,5.576199999999993,2.5
76.102222,14.171667,32.0,5.71,2.5,30.800999999999995,6.043399999999996,2.5
76.119556,14.171667,49.6,8.02,2.5,44.980999999999995,7.250799999999994,2.5
76.138889,14.171667,45.4,7.86,2.5,42.89500000000004,7.6542000000000066,2.5
76.15575,14.171667,43.0,7.71,2.5,44.90200000000001,9.187200000000008,2.5
76.175111,14.171667,52.7,9.37,2.5,59.21299999999994,11.816999999999997,2.475
76.1945,14.171667,89.6,21.29,2.5,82.1420000000001,18.043699999999973,2.45
76.211333,14.171667,54.0,13.14,2.5,67.23200000000003,13.630799999999988,2.5
76.230694,14.171667,74.0,11.86,2.5,71.37899999999999,11.9213,2.5
76.01,14.190278,18.6,3.2,2.5,32.09699999999997,4.850399999999996,2.5
76.027861,14.190278,47.0,7.38,2.5,45.268999999999984,6.901499999999999,2.5
76.044667,14.190278,80.0,7.49,2.5,60.687999999999995,6.660300000000002,2.5
76.063903,14.190278,32.0,7.0,2.5,35.11599999999999,6.770499999999999,2.5
76.083333,14.190278,45.0,6.15,2.5,37.91099999999998,6.850399999999999,2.5
76.102222,14.190278,23.7,3.28,2.5,38.377999999999986,6.786899999999999,2.5
76.119556,14.190278,38.3,6.2,2.5,40.04500000000003,6.906000000000001,2.5
76.138889,14.190278,28.0,7.28,2.5,36.68900000000001,8.429499999999987,2.5
76.15575,14.190278,44.9,20.63,2.5,46.43000000000002,16.49840000000003,2.5
76.5,14.743333,19.8,4.42,1.5,20.560999999999968,4.287300000000002,3.42
76.407778,14.544444,20.5,3.04,1.5,22.401999999999994,3.6167999999999974,9.805
76.463889,14.581389,22.3,4.11,1.5,28.053249999999988,4.979533333333329,2.015
76.333333,14.599444,24.6,4.03,1.5,23.905000000000005,4.373999999999996,7.33
76.407778,14.599444,42.4,7.4,1.5,31.61099999999999,4.605033333333332,10.444833333333333
76.463889,14.635556,35.4,6.07,1.5,33.218000000000046,5.740449999999999,1.5
76.389444,14.652778,47.9,5.52,6.0,41.03500000000004,5.582299999999995,10.735
76.407778,14.652778,40.1,6.56,1.5,29.685999999999986,4.448099999999998,7.406499999999999
76.258889,14.671389,39.4,6.6,1.5,43.59870000000003,6.952860000000008,3.095
76.407778,14.671389,23.6,3.81,1.5,25.638999999999974,4.057500000000001,9.9965
76.427222,14.671389,28.8,4.62,4.0,28.565000000000012,4.637500000000004,3.1
76.463889,14.671389,31.3,5.71,1.5,30.82625000000003,5.4614,1.575
76.370556,14.688889,32.4,5.57,1.5,34.70600000000004,6.279300000000005,3.915
76.427222,14.688889,29.1,4.42,1.5,27.88199999999997,4.445100000000002,1.76
76.445,14.688889,23.3,4.62,1.5,28.378799999999973,4.517400000000007,1.485
76.314722,14.7075,34.2,4.77,1.5,36.345999999999954,5.004099999999996,3.47
76.3525,14.7075,37.3,5.93,23.0,31.310999999999986,5.5081000000000016,2.975
76.5,14.7075,19.9,3.65,1.5,23.481000000000027,3.944499999999996,2.15
76.407778,14.725,17.6,3.08,1.5,18.08199999999998,3.2385000000000015,2.8445
76.427222,14.725,21.2,4.1,1.5,24.80899999999999,4.325700000000005,1.4865000000000002
76.445,14.725,34.2,4.8,1.5,30.330999999999968,4.589200000000008,1.525
76.407778,14.743333,27.8,4.43,1.5,24.777000000000008,4.060900000000003,1.7575000000000003
76.445,14.743333,27.7,4.8,1.5,27.69499999999998,4.792300000000009,1.525
76.231389,14.918333,28.2,4.317,3.0,28.202999999999992,4.834010000000004,3.0
76.25,14.918333,33.0,6.75,3.0,29.176,5.977439999999999,3.0
76.009167,14.938889,90.0,11.97,3.0,83.92899999999997,11.492700000000013,4.06
76.028333,14.938889,85.4,11.39,6.0,83.02799999999988,11.589700000000004,4.77
76.046667,14.938889,36.0,6.16,3.0,40.468,6.483120000000005,3.37
76.065,14.938889,48.8,6.33,3.0,46.67000000000005,6.2520000000000024,3.35
76.082778,14.938889,46.7,5.93,3.0,38.323000000000036,5.650899999999999,3.29
76.101667,14.938889,47.6,6.4,3.0,32.41999999999998,4.490899999999993,3.6
76.120556,14.938889,36.0,5.37,3.0,37.261999999999986,5.098399999999995,3.2
76.139167,14.938889,36.5,6.02,3.0,35.58299999999999,5.525959999999991,3.3
76.157222,14.938889,22.0,4.03,8.0,26.052000000000003,4.476359999999992,6.6
76.175833,14.938889,25.8,3.99,3.0,26.066000000000013,4.336360000000002,3.0
76.194167,14.938889,24.3,4.426,3.0,27.129000000000023,4.714879999999994,3.0
76.212778,14.938889,33.8,5.639,3.0,31.15700000000005,5.329790000000002,3.0
76.231389,14.938889,28.4,5.01,3.0,28.557000000000038,4.866119999999996,3.0
76.25,14.938889,16.0,3.53,3.0,20.923999999999996,4.389959999999993,2.985
76.009167,14.9575,49.0,8.62,3.0,54.34299999999998,9.503700000000006,3.49
76.028333,14.9575,67.9,11.75,3.0,63.78599999999992,10.711100000000002,3.58
76.046667,14.9575,36.9,6.13,4.0,37.73200000000004,6.25902,3.76
76.065,14.9575,43.4,5.73,3.0,41.794000000000054,5.9012000000000056,3.63
76.082778,14.9575,46.1,5.21,3.0,36.49200000000003,5.397700000000003,3.48
76.101667,14.9575,22.0,3.71,3.0,29.00399999999999,4.219259999999997,3.91
76.120556,14.9575,39.1,5.04,3.0,36.53199999999997,4.942700000000005,3.1
76.463889,14.743333,28.7,5.2,1.5,27.197999999999983,5.002699999999994,1.485
76.445,14.527222,24.0,5.06,1.5,27.384999999999987,5.191750000000001,13.965
76.277778,14.544444,17.0,3.86,1.5,22.64100000000001,4.519700000000005,3.75
76.333333,14.563056,63.0,11.37,1.5,58.49999999999999,9.572600000000001,2.52
76.463889,14.563056,26.0,5.14,1.5,27.450833333333335,5.097766666666661,3.58
76.258889,14.581389,9.0,2.66,1.5,71.68900000000009,8.5314,9.39
76.445,14.581389,22.0,4.4,1.5,26.408500000000004,4.9356666666666635,1.585
76.3525,14.599444,17.0,3.18,21.0,26.43700000000001,4.725750000000004,13.519749999999998
76.3525,14.599444,17.0,3.04,1.5,26.43700000000001,4.725750000000004,13.519749999999998
76.463889,14.599444,37.0,5.58,1.5,28.80293333333332,4.644826666666664,1.755
76.5,14.599444,27.0,5.47,4.0,24.457799999999974,5.156900000000004,3.1999999999999993
76.258889,14.635556,55.0,9.44,1.5,57.805,8.951280000000018,5.39
76.314722,14.635556,21.0,3.38,1.5,23.721,3.865199999999999,12.64
76.3525,14.635556,36.0,5.41,1.5,34.671,5.310800000000008,4.335
76.314722,14.652778,21.0,4.11,1.5,37.183,4.778099999999999,13.85
76.3525,14.652778,43.0,8.23,1.5,43.59,8.435400000000008,4.415
76.370556,14.652778,44.0,12.24,1.5,43.68033333333333,10.48790000000001,4.9325
76.445,14.652778,27.0,5.36,1.5,27.760800000000003,5.263000000000005,1.5
76.463889,14.652778,30.0,5.31,1.5,31.336583333333355,5.754133333333334,1.5
76.277778,14.671389,33.0,5.58,1.5,37.35099999999999,5.826000000000005,3.215
76.333333,14.671389,66.0,9.86,1.5,59.22999999999998,9.344300000000006,10.26
76.3525,14.671389,50.0,9.75,23.0,49.68200000000001,9.142500000000004,20.005
76.370556,14.671389,50.0,8.48,36.0,48.15766666666667,8.97340000000001,26.895
76.389444,14.671389,30.0,5.08,41.0,32.032,5.107599999999997,31.715
76.445,14.671389,29.0,4.54,1.5,28.906300000000005,4.683600000000007,1.75
76.139167,14.9575,26.0,5.52,3.0,35.454999999999984,5.326119999999999,3.09
76.157222,14.9575,32.0,5.62,3.0,30.74600000000001,5.3010100000000016,3.77
76.175833,14.9575,26.9,5.301,3.0,28.65000000000004,5.378999999999995,3.0
76.194167,14.9575,37.0,6.78,3.0,33.020000000000024,6.130419999999991,3.0
76.212778,14.9575,27.9,5.638,3.0,30.50800000000004,6.021719999999997,3.0
76.231389,14.9575,35.8,5.961,3.0,33.624000000000045,5.729100000000005,3.0
76.25,14.9575,25.0,4.29,3.0,25.753999999999998,5.233000000000003,2.985
76.009167,14.975278,48.0,7.67,3.0,51.367999999999995,8.345299999999996,3.94
76.028333,14.975278,57.4,8.35,6.0,58.82299999999995,8.711400000000008,4.81
76.046667,14.975278,36.7,5.17,3.0,39.07100000000005,6.055499999999998,4.71
76.065,14.975278,38.7,5.19,8.0,42.07100000000005,5.722600000000005,5.66
76.082778,14.975278,42.1,4.97,3.0,41.114000000000004,5.436900000000003,6.52
76.101667,14.975278,42.2,5.13,12.0,39.818999999999946,4.863559999999997,8.67
76.120556,14.975278,29.0,5.21,3.0,43.425000000000026,5.132259999999999,4.08
76.139167,14.975278,47.3,5.15,3.0,42.77800000000004,5.225659999999996,3.72
76.157222,14.975278,30.0,4.57,3.0,32.00500000000001,4.845029999999997,3.93
76.175833,14.975278,30.5,4.756,3.0,31.617000000000015,5.104819999999995,3.0
76.194167,14.975278,30.1,5.25,12.0,34.10700000000003,6.065439999999998,3.0
76.212778,14.975278,39.9,7.927,3.0,36.110000000000056,6.838540000000007,3.0
76.231389,14.975278,27.8,4.75,3.0,30.21000000000004,5.196660000000001,3.0
76.25,14.975278,29.0,6.11,3.0,26.730999999999998,5.576170000000006,2.985
76.009167,14.993056,38.0,6.39,3.0,45.27100000000002,7.438100000000003,3.75
76.028333,14.993056,47.0,6.86,3.0,47.463,7.270400000000008,3.63
76.481667,14.671389,23.0,5.25,1.5,27.233,5.2651,1.61
76.277778,14.688889,29.0,5.69,1.5,35.621,5.350900000000001,1.905
76.296667,14.688889,46.0,8.02,1.5,44.34399999999999,5.3160000000000025,13.62
76.333333,14.688889,49.0,7.52,1.5,44.065,7.032299999999997,2.175
76.3525,14.688889,37.0,7.1,1.5,37.97400000000001,6.840500000000009,2.36
76.389444,14.688889,17.0,2.71,1.5,22.410999999999998,3.510999999999997,7.295
76.407778,14.688889,17.0,3.33,8.0,21.44399999999999,3.5010999999999997,9.263
76.463889,14.688889,27.0,4.85,1.5,28.558000000000014,4.994100000000006,1.485
76.296667,14.7075,54.0,5.91,1.5,47.21599999999999,5.617200000000004,6.075
76.333333,14.7075,33.0,5.25,1.5,33.59499999999998,5.220799999999998,1.835
76.389444,14.7075,13.0,2.64,10.0,15.882,3.125199999999995,12.04
76.407778,14.7075,18.0,3.81,34.0,18.029999999999998,3.6277999999999997,22.713
76.314722,14.725,29.0,5.19,24.0,27.814999999999976,4.419060000000002,1.8
76.333333,14.725,10.0,2.85,4.0,16.831000000000003,3.4502000000000015,3.05
76.3525,14.725,16.0,3.17,1.5,18.029999999999998,3.4510000000000014,2.105
76.370556,14.725,19.0,3.05,1.5,19.107,3.1544000000000034,1.97
76.389444,14.725,26.0,4.5,1.5,16.969999999999985,2.9657999999999998,3.325
76.314722,14.743333,9.0,3.86,1.5,19.18299999999998,3.449119999999998,1.5
76.333333,14.743333,13.0,2.76,1.5,15.435,3.0834999999999972,1.925
76.3525,14.743333,15.0,3.48,1.5,14.794,3.2340999999999993,1.4715
76.370556,14.743333,9.0,1.94,1.5,13.438999999999998,2.5110999999999986,1.4715
76.389444,14.743333,21.0,3.55,1.5,22.055,3.622800000000004,1.8530000000000002
76.427222,14.743333,28.0,5.04,1.5,27.79099999999999,4.808000000000008,1.4865000000000002
76.481667,14.743333,20.0,4.68,1.5,26.94099999999997,4.829999999999996,1.47
76.046667,14.993056,40.4,5.14,3.0,39.76200000000005,5.429099999999994,3.53
76.065,14.993056,38.8,5.08,8.0,39.57000000000005,5.205699999999997,6.12
76.082778,14.993056,42.5,4.95,3.0,40.096,5.024299999999996,3.85
76.101667,14.993056,42.2,5.05,3.0,38.20999999999995,4.986650000000003,5.12
76.120556,14.993056,30.0,5.33,3.0,32.56899999999998,5.251490000000007,3.33
76.139167,14.993056,30.0,5.61,3.0,31.73300000000001,5.407490000000007,3.27
76.157222,14.993056,21.0,4.24,6.0,23.852999999999998,4.596190000000004,5.2
76.194167,14.993056,115.0,16.12,3.0,24.43499999999998,4.8367999999999975,3.06
76.212778,14.993056,23.8,4.207,3.0,25.86900000000001,5.127960000000001,3.0
76.231389,14.993056,32.4,5.425,3.0,26.49100000000003,5.087460000000004,3.0
76.25,14.993056,22.0,5.33,3.0,22.724999999999994,5.19867,2.985
76.25928,14.75904,17.2,3.64,0.15,19.244000000000014,3.8280699999999954,0.21749999999999975
76.27786,14.75904,24.6,4.22,0.15,21.84499999999998,3.8964000000000065,0.33899999999999936
76.29644,14.75904,15.3,2.64,1.5,18.12899999999998,3.084499999999995,0.9735000000000003
76.31502,14.75904,11.8,2.39,0.15,19.986999999999984,3.421649999999997,0.37499999999999967
76.33359,14.75904,32.9,4.98,0.15,26.033000000000026,4.2125,0.34349999999999964
76.35217,14.75904,19.7,3.54,0.15,22.364,3.965100000000004,0.1815000000000001
76.37074,14.75904,23.1,3.21,0.15,19.216999999999995,3.405199999999998,0.19349999999999998
76.38932,14.75904,24.6,4.66,0.15,23.512999999999973,4.321400000000008,0.21449999999999977
76.4079,14.75904,19.2,3.88,0.15,20.25300000000002,3.959099999999998,0.2684999999999997
76.42647,14.75904,16.9,3.38,0.15,19.21300000000001,3.697199999999999,0.17800000000000002
76.44505,14.75904,51.3,6.09,0.15,24.504999999999985,4.522700000000006,1.191000000000002
76.46362,14.75904,17.3,4.42,0.15,19.51099999999998,4.486900000000004,0.23699999999999988
76.4822,14.75904,23.1,4.18,0.15,22.063999999999968,4.225300000000005,0.21449999999999997
76.5,14.75904,23.1,3.91,1.5,20.562999999999967,3.8456000000000032,2.148
76.25929,14.77711,23.0,5.02,0.15,16.122000000000007,3.1760999999999995,0.1410000000000002
76.27786,14.77711,10.9,2.91,0.15,13.994000000000002,3.0505000000000013,0.1545000000000002
76.29645,14.77711,15.2,2.71,0.0,14.42100000000001,2.8841299999999994,0.09750000000000007
76.31502,14.77711,11.1,2.65,0.15,12.199000000000002,2.6950600000000033,0.11550000000000017
76.3336,14.77711,10.7,1.96,0.0,12.740000000000009,2.5998200000000002,0.03599999999999999
76.35217,14.77711,17.3,3.72,0.0,16.667999999999985,3.403000000000002,0.014999999999999998
76.37076,14.77711,12.1,2.34,0.0,14.122999999999982,2.803099999999999,0.036
76.38933,14.77711,21.8,3.86,0.15,21.489999999999977,3.7936000000000054,0.11400000000000016
76.40791,14.77711,16.8,3.71,0.0,21.196000000000012,4.313800000000002,0.39299999999999974
76.42648,14.77711,23.1,4.11,0.0,21.545999999999996,3.943100000000004,0.07450000000000002
76.44507,14.77711,16.3,3.83,0.0,23.90899999999998,4.584900000000008,1.2110000000000005
76.46364,14.77711,25.2,4.74,0.0,22.766000000000005,4.671980000000006,0.10500000000000005
76.48222,14.77711,17.3,4.29,0.0,18.360999999999976,4.100800000000003,0.11800000000000001
76.5,14.77711,14.3,2.78,4.0,16.118999999999975,3.114199999999998,3.4215
76.25929,14.79519,14.6,2.85,0.15,17.127999999999975,3.2224000000000013,0.1635000000000002
76.27787,14.79519,15.1,2.91,0.15,15.727999999999982,3.068430000000001,0.1635000000000002
76.29645,14.79519,14.8,3.31,0.15,15.487999999999978,3.2459200000000017,0.15750000000000022
76.31503,14.79519,16.1,2.913,0.15,15.89499999999998,3.0074600000000036,0.14850000000000024
76.3336,14.79519,14.1,2.97,0.15,15.192999999999998,2.84938,0.1290000000000002
76.35218,14.79519,18.0,3.68,0.15,18.223999999999993,3.637800000000005,0.11700000000000017
76.37076,14.79519,17.3,3.45,0.0,16.768999999999977,3.361499999999995,0.05850000000000003
76.38934,14.79519,16.9,3.65,0.15,18.64100000000001,3.6292999999999984,1.446000000000002
76.40792,14.79519,21.4,4.62,1.5,20.77000000000003,4.412200000000001,1.2365000000000004
76.4265,14.79519,20.7,3.59,0.15,20.641000000000027,3.740599999999997,0.4349999999999995
76.44508,14.79519,21.6,4.35,4.0,23.447999999999976,4.5896800000000075,2.797500000000001
76.46365,14.79519,24.3,4.54,1.5,23.756999999999998,4.694760000000006,1.7120000000000002
76.48223,14.79519,14.3,3.79,1.5,17.307999999999986,3.9344000000000032,1.5405000000000002
76.5,14.79519,12.8,3.12,1.5,15.472999999999974,3.4727500000000004,3.315
76.25929,14.81326,24.0,4.1,0.15,23.043999999999997,3.994000000000005,0.1635000000000002
76.27787,14.81326,22.9,4.59,0.15,21.62200000000002,4.208699999999997,0.15000000000000024
76.29645,14.81326,20.0,3.98,0.15,19.972000000000005,3.9184300000000007,0.16200000000000025
76.31503,14.81326,22.1,3.75,0.15,19.979999999999976,3.580320000000001,0.16200000000000025
76.33361,14.81326,23.3,5.03,0.15,17.96099999999999,3.2145599999999996,0.15000000000000024
76.3522,14.81326,18.3,3.46,0.15,19.96999999999998,3.5872999999999986,0.5669999999999993
76.37077,14.81326,23.1,3.88,0.15,20.60899999999997,3.6437999999999966,0.5804999999999993
76.38935,14.81326,23.3,3.34,14.0,21.466999999999985,3.493499999999997,8.554499999999996
76.40794,14.81326,18.4,4.14,1.5,19.06100000000003,4.223599999999994,1.3650000000000002
76.42651,14.81326,16.2,3.68,0.15,17.62300000000003,3.770100000000003,0.36399999999999955
76.4451,14.81326,16.8,3.31,1.5,23.88699999999998,4.781640000000007,1.7630000000000008
76.46368,14.81326,22.6,6.044,1.5,21.20499999999997,5.147719999999996,1.4575
76.48225,14.81326,13.7,3.62,1.5,16.901000000000007,3.933190000000002,1.3875000000000002
76.5,14.81326,25.1,4.89,10.0,21.365999999999975,4.256599999999995,6.725
76.25929,14.83134,26.8,3.91,1.5,23.514000000000006,3.7524000000000046,1.26
76.27787,14.83134,13.9,2.36,1.5,14.471000000000005,2.704800000000004,1.485
76.29646,14.83134,11.8,2.31,1.5,11.91699999999999,2.2687000000000026,1.5
76.31503,14.83134,8.7,1.99,1.5,10.93800000000001,2.234560000000002,1.5
76.33362,14.83134,8.8,2.26,1.5,11.373999999999988,2.567199999999998,1.4265
76.3522,14.83134,26.4,3.8,1.5,21.834000000000028,3.623900000000004,1.2690000000000003
76.37078,14.83134,12.2,2.98,1.5,16.035000000000018,3.2752,1.3185000000000002
76.38937,14.83134,20.7,3.72,1.5,20.647000000000027,3.608100000000002,1.7094999999999998
76.40794,14.83134,18.3,3.55,1.5,20.533000000000033,4.199899999999997,1.3245000000000005
76.42653,14.83134,23.9,4.23,0.15,20.862000000000027,3.8889,0.41999999999999926
76.44511,14.83134,20.5,4.55,1.5,24.908999999999992,4.700400000000007,1.5460000000000003
76.46369,14.83134,17.5,3.28,1.5,19.141999999999985,4.082119999999995,1.5
76.48227,14.83134,25.1,4.63,1.5,22.96799999999996,4.4190999999999985,1.5
76.5,14.83134,24.3,4.41,1.5,21.27099999999999,4.217199999999999,3.65
76.25929,14.84941,17.4,3.83,0.0,19.504000000000016,3.7428000000000012,0.51
76.27788,14.84941,9.2,1.77,1.5,11.068000000000008,2.107800000000003,1.35
76.29646,14.84941,11.2,2.11,1.5,11.655000000000012,2.180800000000004,1.44
76.31504,14.84941,12.5,2.25,1.5,12.115000000000002,2.3170300000000004,1.3695
76.33363,14.84941,16.3,3.41,1.5,15.053000000000003,2.9374999999999982,0.8340000000000002
76.35221,14.84941,16.4,3.79,0.15,18.014000000000028,3.6671000000000045,0.5654999999999993
76.3708,14.84941,14.9,3.6,1.5,16.026000000000014,3.4989000000000026,1.0905
76.38937,14.84941,18.7,3.39,1.5,19.38600000000002,3.473999999999995,1.446
76.40796,14.84941,14.5,3.02,1.5,21.17900000000001,4.2694,1.2165000000000001
76.42654,14.84941,14.3,3.03,0.15,17.74899999999999,3.646799999999995,0.5009999999999994
76.44513,14.84941,52.1,6.99,1.5,41.68399999999997,6.117100000000004,1.4845
76.46371,14.84941,11.4,2.87,1.5,18.986999999999988,4.001439999999998,1.5
76.48229,14.84941,19.1,3.98,1.5,20.49699999999997,4.0953000000000035,1.565
76.5,14.84941,16.7,3.55,1.5,19.325000000000017,3.868600000000003,2.12
76.25929,14.86749,19.8,3.37,1.5,20.380999999999986,3.6184000000000003,1.05
76.27788,14.86749,12.5,2.52,1.5,14.450999999999997,2.768700000000003,1.035
76.29646,14.86749,13.3,2.8,0.0,15.15199999999998,2.9376000000000038,0.495
76.31505,14.86749,16.1,3.69,0.0,15.734999999999982,3.5428300000000004,0.195
76.33363,14.86749,19.7,3.73,0.0,17.356999999999996,3.5135,0.11700000000000005
76.35222,14.86749,14.0,3.13,0.15,14.791000000000002,3.331199999999999,0.11700000000000013
76.3708,14.86749,19.1,3.54,0.0,17.86699999999999,3.4852000000000025,0.29999999999999993
76.38939,14.86749,18.6,3.53,1.5,19.866999999999983,3.779699999999995,2.0615
76.40797,14.86749,25.4,4.91,1.5,23.710000000000026,4.8170000000000055,1.3844999999999998
76.42656,14.86749,26.4,5.14,1.5,23.508000000000024,4.577799999999991,1.2810000000000001
76.44514,14.86749,34.0,5.57,1.5,34.689,5.412999999999999,1.525
76.46373,14.86749,15.1,3.99,1.5,16.389999999999997,4.1700700000000035,1.5
76.48232,14.86749,21.2,4.435,1.5,20.20700000000001,4.30845,1.565
76.5,14.86749,18.3,3.85,1.5,17.48199999999999,3.663000000000002,1.5
76.25929,14.88556,23.0,4.26,1.5,21.631999999999994,4.195399999999997,1.485
76.27788,14.88556,20.3,4.54,1.5,18.011999999999993,3.600600000000002,1.605
76.29646,14.88556,22.8,5.11,1.5,20.149999999999977,4.375100000000007,1.28
76.31506,14.88556,19.7,3.52,1.5,20.938999999999986,4.424130000000004,0.515
76.33364,14.88556,23.9,4.41,0.0,22.01300000000002,4.250800000000005,0.5539999999999999
76.35223,14.88556,13.0,2.75,0.0,14.778000000000004,3.1052000000000004,0.594
76.37081,14.88556,17.3,3.78,0.15,18.893999999999995,3.535300000000001,1.0095
76.3894,14.88556,21.9,4.81,8.0,21.70700000000001,4.518,5.79
76.40798,14.88556,24.8,4.82,1.5,24.170000000000012,4.835299999999999,1.8765
76.42657,14.88556,20.8,3.78,1.5,21.878999999999998,4.139199999999993,1.4595000000000002
76.44516,14.88556,14.4,3.52,1.5,21.335000000000022,4.174399999999998,1.525
76.46375,14.88556,15.2,4.68,1.5,15.84600000000002,4.3244000000000025,1.5
76.48233,14.88556,18.8,4.39,1.5,18.786999999999985,4.3183499999999935,1.63
76.5,14.88556,14.2,2.71,1.5,15.572000000000017,3.1183999999999976,1.5
76.25929,14.90363,23.6,4.26,1.5,20.41899999999999,3.9378999999999995,1.565
76.27789,14.90363,14.0,2.74,1.5,16.182999999999996,3.3249000000000053,1.9
76.29647,14.90363,14.7,3.11,1.5,18.81599999999998,3.9414000000000056,1.51
76.31506,14.90363,21.6,4.65,1.5,20.406999999999968,4.417399999999997,1.47
76.33365,14.90363,24.5,5.12,1.5,21.556000000000004,4.157200000000002,1.44
76.35223,14.90363,15.0,3.17,1.5,15.854000000000003,3.3960999999999997,1.44
76.37082,14.90363,18.2,3.72,1.5,19.74,3.696900000000001,1.4115
76.38941,14.90363,30.9,5.48,1.5,27.39400000000004,5.1242000000000045,2.605
76.408,14.90363,24.3,5.28,1.5,24.80100000000001,5.135599999999993,1.5
76.42659,14.90363,19.5,4.31,1.5,20.840999999999994,4.354199999999999,1.5
76.44518,14.90363,22.8,4.66,1.5,21.752999999999993,4.502000000000003,1.5
76.46376,14.90363,17.7,3.53,1.5,17.815000000000023,3.887399999999997,1.5
76.48235,14.90363,21.9,4.16,1.5,20.82300000000002,4.095700000000003,1.76
76.5,14.90363,17.0,3.49,1.5,17.22800000000001,3.3717000000000024,1.67
76.25929,14.92171,15.1,3.77,1.5,18.22899999999998,4.131599999999999,1.69
76.27789,14.92171,21.8,4.8,1.5,19.909999999999975,4.314200000000003,2.525
76.29648,14.92171,20.8,4.31,1.5,21.99199999999999,4.453800000000003,1.525
76.31506,14.92171,23.0,3.95,1.5,22.190999999999985,4.554799999999999,1.485
76.33366,14.92171,29.5,5.55,1.5,26.89099999999999,5.195100000000007,1.485
76.35224,14.92171,22.7,5.05,1.5,22.52300000000001,4.948400000000007,1.485
76.37083,14.92171,20.9,3.77,8.0,21.512000000000004,4.4914,1.5515
76.38943,14.92171,17.9,4.14,1.5,19.44500000000003,4.225399999999994,1.565
76.40801,14.92171,22.7,4.62,1.5,24.844000000000005,4.745499999999999,1.5
76.42661,14.92171,63.1,7.52,1.5,46.98199999999998,6.507699999999992,1.5
76.44519,14.92171,24.6,4.92,1.5,29.696999999999953,5.299000000000001,1.5
76.46378,14.92171,30.8,5.43,1.5,29.353000000000016,5.118000000000006,1.5
76.48238,14.92171,38.4,6.48,8.0,32.455000000000034,5.729300000000003,6.18
76.5,14.92171,23.8,4.01,1.5,26.05900000000001,5.436699999999997,3.585
76.25929,14.93978,27.8,5.23,1.5,23.95999999999999,4.766500000000002,2.05
76.27789,14.93978,24.6,4.61,4.0,24.609999999999967,4.612900000000007,3.125
76.29648,14.93978,26.0,4.56,1.5,24.94599999999999,4.543600000000004,1.7
76.31507,14.93978,36.2,6.69,1.5,25.938999999999982,4.8147000000000055,1.625
76.33366,14.93978,28.7,4.97,1.5,27.069999999999972,4.82210000000001,1.585
76.35225,14.93978,27.8,5.32,1.5,23.823999999999998,4.705500000000008,1.575
76.37084,14.93978,21.1,3.88,1.5,20.747999999999983,3.8771999999999993,1.655
76.38943,14.93978,11.7,2.99,1.5,14.336000000000027,3.3728000000000025,1.565
76.40803,14.93978,17.2,4.02,1.5,18.35700000000003,4.231499999999998,1.5
76.42661,14.93978,16.4,5.21,1.5,20.455000000000027,5.098399999999993,1.5
76.44521,14.93978,11.6,2.71,1.5,13.481999999999994,3.0845,1.5
76.4638,14.93978,19.3,3.41,1.5,17.627999999999975,3.415900000000004,1.5
